week,song_id,streams,treated_post,post,treated,major_label,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,genre,audience_age,artist_fame,ig_followers,n_playlists,playlist_followers,n_postings
2018-01-15,40,13049,0,0,0,0,0.545,0.811,-5.866,0.0712,0.0058,0.0001,0.462,0.284,128.058,228.676,electro,40.4859632574226,0,13,21,40677,0
2018-01-22,40,12902,0,0,0,0,0.545,0.811,-5.866,0.0712,0.0058,0.0001,0.462,0.284,128.058,228.676,electro,40.4859632574226,0,13,21,41228,0
2018-01-29,40,13054,0,0,0,0,0.545,0.811,-5.866,0.0712,0.0058,0.0001,0.462,0.284,128.058,228.676,electro,40.4859632574226,0,13,21,32624,0
2018-02-05,40,12434,0,0,0,0,0.545,0.811,-5.866,0.0712,0.0058,0.0001,0.462,0.284,128.058,228.676,electro,40.4859632574226,0,13,21,33290,0
2018-02-12,40,12890,0,0,0,0,0.545,0.811,-5.866,0.0712,0.0058,0.0001,0.462,0.284,128.058,228.676,electro,40.4859632574226,0,13,22,37822,0
2018-02-19,40,12902,0,0,0,0,0.545,0.811,-5.866,0.0712,0.0058,0.0001,0.462,0.284,128.058,228.676,electro,40.4859632574226,0,13,22,38351,0
2018-02-26,40,12378,0,0,0,0,0.545,0.811,-5.866,0.0712,0.0058,0.0001,0.462,0.284,128.058,228.676,electro,40.4859632574226,0,13,22,38937,0
2018-03-05,40,12112,0,0,0,0,0.545,0.811,-5.866,0.0712,0.0058,0.0001,0.462,0.284,128.058,228.676,electro,40.4859632574226,0,13,22,39465,0
2018-03-12,40,12904,0,0,0,0,0.545,0.811,-5.866,0.0712,0.0058,0.0001,0.462,0.284,128.058,228.676,electro,40.4859632574226,0,13,22,40005,0
2018-03-19,40,13666,0,1,0,0,0.545,0.811,-5.866,0.0712,0.0058,0.0001,0.462,0.284,128.058,228.676,electro,40.4859632574226,0,13,22,40557,0
2018-03-26,40,13911,0,1,0,0,0.545,0.811,-5.866,0.0712,0.0058,0.0001,0.462,0.284,128.058,228.676,electro,40.4859632574226,0,13,23,41645,0
2018-04-02,40,14231,0,1,0,0,0.545,0.811,-5.866,0.0712,0.0058,0.0001,0.462,0.284,128.058,228.676,electro,40.4859632574226,0,13,23,42001,0
2018-04-09,40,13108,0,1,0,0,0.545,0.811,-5.866,0.0712,0.0058,0.0001,0.462,0.284,128.058,228.676,electro,40.4859632574226,0,13,23,42471,0
2018-04-16,40,13447,0,1,0,0,0.545,0.811,-5.866,0.0712,0.0058,0.0001,0.462,0.284,128.058,228.676,electro,40.4859632574226,0,13,23,42917,0
2018-04-23,40,13668,0,1,0,0,0.545,0.811,-5.866,0.0712,0.0058,0.0001,0.462,0.284,128.058,228.676,electro,40.4859632574226,0,13,23,43297,0
2018-04-30,40,13423,0,1,0,0,0.545,0.811,-5.866,0.0712,0.0058,0.0001,0.462,0.284,128.058,228.676,electro,40.4859632574226,0,13,23,43872,0
2018-05-07,40,12577,0,1,0,0,0.545,0.811,-5.866,0.0712,0.0058,0.0001,0.462,0.284,128.058,228.676,electro,40.4859632574226,0,13,23,44274,0
2018-05-14,40,12654,0,1,0,0,0.545,0.811,-5.866,0.0712,0.0058,0.0001,0.462,0.284,128.058,228.676,electro,40.4859632574226,0,13,24,44966,0
2018-05-21,40,11970,0,1,0,0,0.545,0.811,-5.866,0.0712,0.0058,0.0001,0.462,0.284,128.058,228.676,electro,40.4859632574226,0,13,28,47467,0
2018-05-28,40,12992,0,1,0,0,0.545,0.811,-5.866,0.0712,0.0058,0.0001,0.462,0.284,128.058,228.676,electro,40.4859632574226,0,13,28,47982,0
2018-01-08,41,19194,0,0,0,0,0.79,0.271,-18.177,0.922,0.298,0,0.249,0.767,55.185,99.995,rock,49.9250804820375,0.199213743468402,522490,74,1049071,5
2018-01-15,41,18869,0,0,0,0,0.79,0.271,-18.177,0.922,0.298,0,0.249,0.767,55.185,99.995,rock,49.9250804820375,0.199213743468402,523423,78,1066785,7
2018-01-22,41,18374,0,0,0,0,0.79,0.271,-18.177,0.922,0.298,0,0.249,0.767,55.185,99.995,rock,49.9250804820375,0.199213743468402,523706,78,1080982,7
2018-01-29,41,18199,0,0,0,0,0.79,0.271,-18.177,0.922,0.298,0,0.249,0.767,55.185,99.995,rock,49.9250804820375,0.199213743468402,524252,76,1020964,13
2018-02-05,41,18326,0,0,0,0,0.79,0.271,-18.177,0.922,0.298,0,0.249,0.767,55.185,99.995,rock,49.9250804820375,0.199213743468402,526099,77,1030857,6
2018-02-12,41,18168,0,0,0,0,0.79,0.271,-18.177,0.922,0.298,0,0.249,0.767,55.185,99.995,rock,49.9250804820375,0.199213743468402,527203,77,1039175,4
2018-02-19,41,18276,0,0,0,0,0.79,0.271,-18.177,0.922,0.298,0,0.249,0.767,55.185,99.995,rock,49.9250804820375,0.199213743468402,527679,76,1052623,4
2018-02-26,41,17763,0,0,0,0,0.79,0.271,-18.177,0.922,0.298,0,0.249,0.767,55.185,99.995,rock,49.9250804820375,0.199213743468402,528008,79,1064463,5
2018-03-05,41,18538,0,0,0,0,0.79,0.271,-18.177,0.922,0.298,0,0.249,0.767,55.185,99.995,rock,49.9250804820375,0.199213743468402,528291,79,1075245,1
2018-03-12,41,18191,0,0,0,0,0.79,0.271,-18.177,0.922,0.298,0,0.249,0.767,55.185,99.995,rock,49.9250804820375,0.199213743468402,528784,79,1084665,1
2018-03-19,41,17930,0,1,0,0,0.79,0.271,-18.177,0.922,0.298,0,0.249,0.767,55.185,99.995,rock,49.9250804820375,0.199213743468402,528785,79,1096809,1
2018-03-26,41,17458,0,1,0,0,0.79,0.271,-18.177,0.922,0.298,0,0.249,0.767,55.185,99.995,rock,49.9250804820375,0.199213743468402,528701,80,1307812,1
2018-04-02,41,16829,0,1,0,0,0.79,0.271,-18.177,0.922,0.298,0,0.249,0.767,55.185,99.995,rock,49.9250804820375,0.199213743468402,528682,79,1315446,2
2018-04-09,41,16817,0,1,0,0,0.79,0.271,-18.177,0.922,0.298,0,0.249,0.767,55.185,99.995,rock,49.9250804820375,0.199213743468402,528860,80,1326224,1
2018-04-16,41,16730,0,1,0,0,0.79,0.271,-18.177,0.922,0.298,0,0.249,0.767,55.185,99.995,rock,49.9250804820375,0.199213743468402,529014,80,1338224,3
2018-04-23,41,17422,0,1,0,0,0.79,0.271,-18.177,0.922,0.298,0,0.249,0.767,55.185,99.995,rock,49.9250804820375,0.199213743468402,529124,80,1344961,0
2018-04-30,41,18144,0,1,0,0,0.79,0.271,-18.177,0.922,0.298,0,0.249,0.767,55.185,99.995,rock,49.9250804820375,0.199213743468402,529077,79,1349633,0
2018-05-07,41,17047,0,1,0,0,0.79,0.271,-18.177,0.922,0.298,0,0.249,0.767,55.185,99.995,rock,49.9250804820375,0.199213743468402,528465,79,1354091,4
2018-05-14,41,16900,0,1,0,0,0.79,0.271,-18.177,0.922,0.298,0,0.249,0.767,55.185,99.995,rock,49.9250804820375,0.199213743468402,528503,80,1359545,1
2018-05-21,41,16152,0,1,0,0,0.79,0.271,-18.177,0.922,0.298,0,0.249,0.767,55.185,99.995,rock,49.9250804820375,0.199213743468402,528417,79,1361861,1
2018-05-28,41,16291,0,1,0,0,0.79,0.271,-18.177,0.922,0.298,0,0.249,0.767,55.185,99.995,rock,49.9250804820375,0.199213743468402,527706,78,1365359,0
2018-01-08,42,20850,0,0,0,0,0.727,0.734,-6.903,0.173,0.0385,0,0.125,0.684,149.95,196.4,rap,36.1042538164829,0,39025,13,47227,7
2018-01-15,42,20906,0,0,0,0,0.727,0.734,-6.903,0.173,0.0385,0,0.125,0.684,149.95,196.4,rap,36.1042538164829,0,38990,13,48625,7
2018-01-22,42,22502,0,0,0,0,0.727,0.734,-6.903,0.173,0.0385,0,0.125,0.684,149.95,196.4,rap,36.1042538164829,0,38956,14,51729,4
2018-01-29,42,22909,0,0,0,0,0.727,0.734,-6.903,0.173,0.0385,0,0.125,0.684,149.95,196.4,rap,36.1042538164829,0,38914,14,52434,12
2018-02-05,42,22839,0,0,0,0,0.727,0.734,-6.903,0.173,0.0385,0,0.125,0.684,149.95,196.4,rap,36.1042538164829,0,38885,15,53566,2
2018-02-12,42,23224,0,0,0,0,0.727,0.734,-6.903,0.173,0.0385,0,0.125,0.684,149.95,196.4,rap,36.1042538164829,0,38833,16,54755,4
2018-02-19,42,22774,0,0,0,0,0.727,0.734,-6.903,0.173,0.0385,0,0.125,0.684,149.95,196.4,rap,36.1042538164829,0,38796,16,55902,5
2018-02-26,42,23807,0,0,0,0,0.727,0.734,-6.903,0.173,0.0385,0,0.125,0.684,149.95,196.4,rap,36.1042538164829,0,38777,16,57017,0
2018-03-05,42,22924,0,0,0,0,0.727,0.734,-6.903,0.173,0.0385,0,0.125,0.684,149.95,196.4,rap,36.1042538164829,0,38762,18,61177,3
2018-03-12,42,23047,0,0,0,0,0.727,0.734,-6.903,0.173,0.0385,0,0.125,0.684,149.95,196.4,rap,36.1042538164829,0,38717,18,61971,0
2018-03-19,42,22927,0,1,0,0,0.727,0.734,-6.903,0.173,0.0385,0,0.125,0.684,149.95,196.4,rap,36.1042538164829,0,38714,19,63228,2
2018-03-26,42,20664,0,1,0,0,0.727,0.734,-6.903,0.173,0.0385,0,0.125,0.684,149.95,196.4,rap,36.1042538164829,0,38706,20,64688,1
2018-04-02,42,20219,0,1,0,0,0.727,0.734,-6.903,0.173,0.0385,0,0.125,0.684,149.95,196.4,rap,36.1042538164829,0,38702,21,65414,1
2018-04-09,42,20411,0,1,0,0,0.727,0.734,-6.903,0.173,0.0385,0,0.125,0.684,149.95,196.4,rap,36.1042538164829,0,38680,22,68583,1
2018-04-16,42,20646,0,1,0,0,0.727,0.734,-6.903,0.173,0.0385,0,0.125,0.684,149.95,196.4,rap,36.1042538164829,0,38659,21,68726,1
2018-04-23,42,22035,0,1,0,0,0.727,0.734,-6.903,0.173,0.0385,0,0.125,0.684,149.95,196.4,rap,36.1042538164829,0,38656,22,103471,1
2018-04-30,42,21663,0,1,0,0,0.727,0.734,-6.903,0.173,0.0385,0,0.125,0.684,149.95,196.4,rap,36.1042538164829,0,38641,22,104387,6
2018-05-07,42,20564,0,1,0,0,0.727,0.734,-6.903,0.173,0.0385,0,0.125,0.684,149.95,196.4,rap,36.1042538164829,0,38607,24,121837,8
2018-05-14,42,19253,0,1,0,0,0.727,0.734,-6.903,0.173,0.0385,0,0.125,0.684,149.95,196.4,rap,36.1042538164829,0,38574,26,131125,6
2018-05-21,42,18063,0,1,0,0,0.727,0.734,-6.903,0.173,0.0385,0,0.125,0.684,149.95,196.4,rap,36.1042538164829,0,38543,26,132628,2
2018-05-28,42,21645,0,1,0,0,0.727,0.734,-6.903,0.173,0.0385,0,0.125,0.684,149.95,196.4,rap,36.1042538164829,0,38468,27,127068,10
2018-01-08,43,9810,0,0,0,1,0.742,0.339,-8.314,0.037,0.251,0.0001,0.103,0.0947,92.204,201.1,pop,51.0012186465485,3.35524882863173,206162,69,1595999,2
2018-01-15,43,9329,0,0,0,1,0.742,0.339,-8.314,0.037,0.251,0.0001,0.103,0.0947,92.204,201.1,pop,51.0012186465485,3.35524882863173,206097,70,1616342,7
2018-01-22,43,9551,0,0,0,1,0.742,0.339,-8.314,0.037,0.251,0.0001,0.103,0.0947,92.204,201.1,pop,51.0012186465485,3.35524882863173,206007,67,978215,8
2018-01-29,43,9386,0,0,0,1,0.742,0.339,-8.314,0.037,0.251,0.0001,0.103,0.0947,92.204,201.1,pop,51.0012186465485,3.35524882863173,205783,69,982088,14
2018-02-05,43,9301,0,0,0,1,0.742,0.339,-8.314,0.037,0.251,0.0001,0.103,0.0947,92.204,201.1,pop,51.0012186465485,3.35524882863173,205519,67,984413,3
2018-02-12,43,9137,0,0,0,1,0.742,0.339,-8.314,0.037,0.251,0.0001,0.103,0.0947,92.204,201.1,pop,51.0012186465485,3.35524882863173,205522,67,971501,19
2018-02-19,43,9097,0,0,0,1,0.742,0.339,-8.314,0.037,0.251,0.0001,0.103,0.0947,92.204,201.1,pop,51.0012186465485,3.35524882863173,205438,67,991803,5
2018-02-26,43,8639,0,0,0,1,0.742,0.339,-8.314,0.037,0.251,0.0001,0.103,0.0947,92.204,201.1,pop,51.0012186465485,3.35524882863173,205586,65,970499,7
2018-03-05,43,8292,0,0,0,1,0.742,0.339,-8.314,0.037,0.251,0.0001,0.103,0.0947,92.204,201.1,pop,51.0012186465485,3.35524882863173,205627,65,974878,16
2018-03-12,43,7982,0,0,0,1,0.742,0.339,-8.314,0.037,0.251,0.0001,0.103,0.0947,92.204,201.1,pop,51.0012186465485,3.35524882863173,205553,65,978892,7
2018-03-19,43,8161,0,1,0,1,0.742,0.339,-8.314,0.037,0.251,0.0001,0.103,0.0947,92.204,201.1,pop,51.0012186465485,3.35524882863173,205568,64,962139,4
2018-03-26,43,7747,0,1,0,1,0.742,0.339,-8.314,0.037,0.251,0.0001,0.103,0.0947,92.204,201.1,pop,51.0012186465485,3.35524882863173,205603,64,964738,6
2018-04-02,43,7763,0,1,0,1,0.742,0.339,-8.314,0.037,0.251,0.0001,0.103,0.0947,92.204,201.1,pop,51.0012186465485,3.35524882863173,205837,64,967215,4
2018-04-09,43,8034,0,1,0,1,0.742,0.339,-8.314,0.037,0.251,0.0001,0.103,0.0947,92.204,201.1,pop,51.0012186465485,3.35524882863173,205906,63,951711,10
2018-04-16,43,7513,0,1,0,1,0.742,0.339,-8.314,0.037,0.251,0.0001,0.103,0.0947,92.204,201.1,pop,51.0012186465485,3.35524882863173,205910,65,973949,5
2018-04-23,43,7049,0,1,0,1,0.742,0.339,-8.314,0.037,0.251,0.0001,0.103,0.0947,92.204,201.1,pop,51.0012186465485,3.35524882863173,205936,64,963756,8
2018-04-30,43,7181,0,1,0,1,0.742,0.339,-8.314,0.037,0.251,0.0001,0.103,0.0947,92.204,201.1,pop,51.0012186465485,3.35524882863173,205929,63,913818,3
2018-05-07,43,7026,0,1,0,1,0.742,0.339,-8.314,0.037,0.251,0.0001,0.103,0.0947,92.204,201.1,pop,51.0012186465485,3.35524882863173,205891,65,953180,3
2018-05-14,43,7135,0,1,0,1,0.742,0.339,-8.314,0.037,0.251,0.0001,0.103,0.0947,92.204,201.1,pop,51.0012186465485,3.35524882863173,205856,66,957567,4
2018-05-21,43,7032,0,1,0,1,0.742,0.339,-8.314,0.037,0.251,0.0001,0.103,0.0947,92.204,201.1,pop,51.0012186465485,3.35524882863173,205851,67,961882,10
2018-05-28,43,7490,0,1,0,1,0.742,0.339,-8.314,0.037,0.251,0.0001,0.103,0.0947,92.204,201.1,pop,51.0012186465485,3.35524882863173,205200,67,966265,5
2018-01-08,44,17636,0,0,0,1,0.688,0.689,-5.229,0.0316,0.121,0.0815,0.17,0.699,121.965,219.603,electro,40.4859632574226,0,25327,53,758376,18
2018-01-15,44,17111,0,0,0,1,0.688,0.689,-5.229,0.0316,0.121,0.0815,0.17,0.699,121.965,219.603,electro,40.4859632574226,0,25576,51,718978,21
2018-01-22,44,17659,0,0,0,1,0.688,0.689,-5.229,0.0316,0.121,0.0815,0.17,0.699,121.965,219.603,electro,40.4859632574226,0,25777,52,722061,18
2018-01-29,44,18613,0,0,0,1,0.688,0.689,-5.229,0.0316,0.121,0.0815,0.17,0.699,121.965,219.603,electro,40.4859632574226,0,25931,53,725508,16
2018-02-05,44,18417,0,0,0,1,0.688,0.689,-5.229,0.0316,0.121,0.0815,0.17,0.699,121.965,219.603,electro,40.4859632574226,0,26119,54,729764,13
2018-02-12,44,19629,0,0,0,1,0.688,0.689,-5.229,0.0316,0.121,0.0815,0.17,0.699,121.965,219.603,electro,40.4859632574226,0,26359,53,722973,17
2018-02-19,44,18663,0,0,0,1,0.688,0.689,-5.229,0.0316,0.121,0.0815,0.17,0.699,121.965,219.603,electro,40.4859632574226,0,26637,52,707260,16
2018-02-26,44,18438,0,0,0,1,0.688,0.689,-5.229,0.0316,0.121,0.0815,0.17,0.699,121.965,219.603,electro,40.4859632574226,0,26855,52,709496,12
2018-03-05,44,18548,0,0,0,1,0.688,0.689,-5.229,0.0316,0.121,0.0815,0.17,0.699,121.965,219.603,electro,40.4859632574226,0,27008,50,704267,14
2018-03-12,44,18403,0,0,0,1,0.688,0.689,-5.229,0.0316,0.121,0.0815,0.17,0.699,121.965,219.603,electro,40.4859632574226,0,27150,50,706635,11
2018-03-19,44,17599,0,1,0,1,0.688,0.689,-5.229,0.0316,0.121,0.0815,0.17,0.699,121.965,219.603,electro,40.4859632574226,0,27324,51,709520,16
2018-03-26,44,17404,0,1,0,1,0.688,0.689,-5.229,0.0316,0.121,0.0815,0.17,0.699,121.965,219.603,electro,40.4859632574226,0,27467,52,713281,19
2018-04-02,44,17336,0,1,0,1,0.688,0.689,-5.229,0.0316,0.121,0.0815,0.17,0.699,121.965,219.603,electro,40.4859632574226,0,27607,52,714876,10
2018-04-09,44,16765,0,1,0,1,0.688,0.689,-5.229,0.0316,0.121,0.0815,0.17,0.699,121.965,219.603,electro,40.4859632574226,0,28028,52,717355,7
2018-04-16,44,16562,0,1,0,1,0.688,0.689,-5.229,0.0316,0.121,0.0815,0.17,0.699,121.965,219.603,electro,40.4859632574226,0,28168,52,707825,9
2018-04-23,44,16791,0,1,0,1,0.688,0.689,-5.229,0.0316,0.121,0.0815,0.17,0.699,121.965,219.603,electro,40.4859632574226,0,28259,52,709376,8
2018-04-30,44,16410,0,1,0,1,0.688,0.689,-5.229,0.0316,0.121,0.0815,0.17,0.699,121.965,219.603,electro,40.4859632574226,0,28419,52,712074,6
2018-05-07,44,15775,0,1,0,1,0.688,0.689,-5.229,0.0316,0.121,0.0815,0.17,0.699,121.965,219.603,electro,40.4859632574226,0,28590,52,714842,5
2018-05-14,44,15081,0,1,0,1,0.688,0.689,-5.229,0.0316,0.121,0.0815,0.17,0.699,121.965,219.603,electro,40.4859632574226,0,28684,50,680343,8
2018-05-21,44,16058,0,1,0,1,0.688,0.689,-5.229,0.0316,0.121,0.0815,0.17,0.699,121.965,219.603,electro,40.4859632574226,0,28774,52,686268,7
2018-05-28,44,16228,0,1,0,1,0.688,0.689,-5.229,0.0316,0.121,0.0815,0.17,0.699,121.965,219.603,electro,40.4859632574226,0,28818,52,688467,3
2018-01-08,45,20072,0,0,0,1,0.568,0.692,-4.513,0.0589,0.0161,0,0.148,0.577,92.023,201.52,rock,49.9250804820375,0,1115239,40,217056,0
2018-01-15,45,19433,0,0,0,1,0.568,0.692,-4.513,0.0589,0.0161,0,0.148,0.577,92.023,201.52,rock,49.9250804820375,0,1115766,39,217743,0
2018-01-22,45,19104,0,0,0,1,0.568,0.692,-4.513,0.0589,0.0161,0,0.148,0.577,92.023,201.52,rock,49.9250804820375,0,1116325,39,220763,0
2018-01-29,45,20580,0,0,0,1,0.568,0.692,-4.513,0.0589,0.0161,0,0.148,0.577,92.023,201.52,rock,49.9250804820375,0,1116102,40,223634,0
2018-02-05,45,19981,0,0,0,1,0.568,0.692,-4.513,0.0589,0.0161,0,0.148,0.577,92.023,201.52,rock,49.9250804820375,0,1115730,41,227200,0
2018-02-12,45,20626,0,0,0,1,0.568,0.692,-4.513,0.0589,0.0161,0,0.148,0.577,92.023,201.52,rock,49.9250804820375,0,1115541,44,231336,0
2018-02-19,45,19843,0,0,0,1,0.568,0.692,-4.513,0.0589,0.0161,0,0.148,0.577,92.023,201.52,rock,49.9250804820375,0,1115177,44,234906,0
2018-02-26,45,19869,0,0,0,1,0.568,0.692,-4.513,0.0589,0.0161,0,0.148,0.577,92.023,201.52,rock,49.9250804820375,0,1114482,46,238625,0
2018-03-05,45,18767,0,0,0,1,0.568,0.692,-4.513,0.0589,0.0161,0,0.148,0.577,92.023,201.52,rock,49.9250804820375,0,1113749,46,243087,0
2018-03-12,45,18477,0,0,0,1,0.568,0.692,-4.513,0.0589,0.0161,0,0.148,0.577,92.023,201.52,rock,49.9250804820375,0,1112322,45,233724,0
2018-03-19,45,19226,0,1,0,1,0.568,0.692,-4.513,0.0589,0.0161,0,0.148,0.577,92.023,201.52,rock,49.9250804820375,0,1111760,45,237040,0
2018-03-26,45,17805,0,1,0,1,0.568,0.692,-4.513,0.0589,0.0161,0,0.148,0.577,92.023,201.52,rock,49.9250804820375,0,1111479,45,240955,0
2018-04-02,45,18280,0,1,0,1,0.568,0.692,-4.513,0.0589,0.0161,0,0.148,0.577,92.023,201.52,rock,49.9250804820375,0,1111141,46,245783,0
2018-04-09,45,18570,0,1,0,1,0.568,0.692,-4.513,0.0589,0.0161,0,0.148,0.577,92.023,201.52,rock,49.9250804820375,0,1110741,46,251204,0
2018-04-16,45,19191,0,1,0,1,0.568,0.692,-4.513,0.0589,0.0161,0,0.148,0.577,92.023,201.52,rock,49.9250804820375,0,1110241,47,258955,0
2018-04-23,45,18789,0,1,0,1,0.568,0.692,-4.513,0.0589,0.0161,0,0.148,0.577,92.023,201.52,rock,49.9250804820375,0,1109479,47,262852,0
2018-04-30,45,18374,0,1,0,1,0.568,0.692,-4.513,0.0589,0.0161,0,0.148,0.577,92.023,201.52,rock,49.9250804820375,0,1109436,47,267305,0
2018-05-07,45,18076,0,1,0,1,0.568,0.692,-4.513,0.0589,0.0161,0,0.148,0.577,92.023,201.52,rock,49.9250804820375,0,1108367,47,270488,0
2018-05-14,45,18131,0,1,0,1,0.568,0.692,-4.513,0.0589,0.0161,0,0.148,0.577,92.023,201.52,rock,49.9250804820375,0,1107517,48,274225,0
2018-05-21,45,18754,0,1,0,1,0.568,0.692,-4.513,0.0589,0.0161,0,0.148,0.577,92.023,201.52,rock,49.9250804820375,0,1106648,49,293234,0
2018-05-28,45,18873,0,1,0,1,0.568,0.692,-4.513,0.0589,0.0161,0,0.148,0.577,92.023,201.52,rock,49.9250804820375,0,1096949,49,297425,0
2018-01-08,46,3914,0,0,1,1,0.354,0.326,-9.68,0.0901,0.779,0,0.0904,0.156,75.498,217.229,other,54.6410611471467,0,0,17,441157,0
2018-01-15,46,4133,0,0,1,1,0.354,0.326,-9.68,0.0901,0.779,0,0.0904,0.156,75.498,217.229,other,54.6410611471467,0,0,17,442561,0
2018-01-22,46,3933,0,0,1,1,0.354,0.326,-9.68,0.0901,0.779,0,0.0904,0.156,75.498,217.229,other,54.6410611471467,0,0,18,454725,0
2018-01-29,46,3495,0,0,1,1,0.354,0.326,-9.68,0.0901,0.779,0,0.0904,0.156,75.498,217.229,other,54.6410611471467,0,0,17,456202,0
2018-02-05,46,3506,0,0,1,1,0.354,0.326,-9.68,0.0901,0.779,0,0.0904,0.156,75.498,217.229,other,54.6410611471467,0,0,17,460617,0
2018-02-12,46,3500,0,0,1,1,0.354,0.326,-9.68,0.0901,0.779,0,0.0904,0.156,75.498,217.229,other,54.6410611471467,0,0,17,459624,0
2018-02-19,46,3565,0,0,1,1,0.354,0.326,-9.68,0.0901,0.779,0,0.0904,0.156,75.498,217.229,other,54.6410611471467,0,0,17,464475,0
2018-02-26,46,3386,0,0,1,1,0.354,0.326,-9.68,0.0901,0.779,0,0.0904,0.156,75.498,217.229,other,54.6410611471467,0,0,17,465616,0
2018-03-05,46,3251,0,0,1,1,0.354,0.326,-9.68,0.0901,0.779,0,0.0904,0.156,75.498,217.229,other,54.6410611471467,0,0,17,466467,0
2018-03-12,46,3196,0,0,1,1,0.354,0.326,-9.68,0.0901,0.779,0,0.0904,0.156,75.498,217.229,other,54.6410611471467,0,0,17,467548,0
2018-03-19,46,5662,1,1,1,1,0.354,0.326,-9.68,0.0901,0.779,0,0.0904,0.156,75.498,217.229,other,54.6410611471467,0,0,17,472706,0
2018-03-26,46,11100,1,1,1,1,0.354,0.326,-9.68,0.0901,0.779,0,0.0904,0.156,75.498,217.229,other,54.6410611471467,0,0,18,476846,0
2018-04-02,46,9192,1,1,1,1,0.354,0.326,-9.68,0.0901,0.779,0,0.0904,0.156,75.498,217.229,other,54.6410611471467,0,0,18,479899,0
2018-04-09,46,7319,1,1,1,1,0.354,0.326,-9.68,0.0901,0.779,0,0.0904,0.156,75.498,217.229,other,54.6410611471467,0,0,18,481259,0
2018-04-16,46,5786,1,1,1,1,0.354,0.326,-9.68,0.0901,0.779,0,0.0904,0.156,75.498,217.229,other,54.6410611471467,0,0,18,482135,0
2018-04-23,46,4732,1,1,1,1,0.354,0.326,-9.68,0.0901,0.779,0,0.0904,0.156,75.498,217.229,other,54.6410611471467,0,0,18,482895,0
2018-04-30,46,4989,1,1,1,1,0.354,0.326,-9.68,0.0901,0.779,0,0.0904,0.156,75.498,217.229,other,54.6410611471467,0,0,19,484138,0
2018-05-07,46,4733,1,1,1,1,0.354,0.326,-9.68,0.0901,0.779,0,0.0904,0.156,75.498,217.229,other,54.6410611471467,0,0,19,484687,0
2018-05-14,46,4757,1,1,1,1,0.354,0.326,-9.68,0.0901,0.779,0,0.0904,0.156,75.498,217.229,other,54.6410611471467,0,0,19,485252,0
2018-05-21,46,4240,1,1,1,1,0.354,0.326,-9.68,0.0901,0.779,0,0.0904,0.156,75.498,217.229,other,54.6410611471467,0,0,21,646738,0
2018-05-28,46,3756,1,1,1,1,0.354,0.326,-9.68,0.0901,0.779,0,0.0904,0.156,75.498,217.229,other,54.6410611471467,0,0,21,648675,0
2018-01-08,47,21420,0,0,0,1,0.49,0.848,-5.05,0.0645,0.0004,0.000008,0.0665,0.698,175.998,196.52,rock,49.9250804820375,0.361751196912776,2571712,43,883596,0
2018-01-15,47,21750,0,0,0,1,0.49,0.848,-5.05,0.0645,0.0004,0.000008,0.0665,0.698,175.998,196.52,rock,49.9250804820375,0.361751196912776,2568925,43,889405,2
2018-01-22,47,20518,0,0,0,1,0.49,0.848,-5.05,0.0645,0.0004,0.000008,0.0665,0.698,175.998,196.52,rock,49.9250804820375,0.361751196912776,2564932,43,896267,1
2018-01-29,47,21337,0,0,0,1,0.49,0.848,-5.05,0.0645,0.0004,0.000008,0.0665,0.698,175.998,196.52,rock,49.9250804820375,0.361751196912776,2567953,43,908148,0
2018-02-05,47,21108,0,0,0,1,0.49,0.848,-5.05,0.0645,0.0004,0.000008,0.0665,0.698,175.998,196.52,rock,49.9250804820375,0.361751196912776,2573480,42,915874,1
2018-02-12,47,27619,0,0,0,1,0.49,0.848,-5.05,0.0645,0.0004,0.000008,0.0665,0.698,175.998,196.52,rock,49.9250804820375,0.361751196912776,2575715,43,935524,1
2018-02-19,47,26958,0,0,0,1,0.49,0.848,-5.05,0.0645,0.0004,0.000008,0.0665,0.698,175.998,196.52,rock,49.9250804820375,0.361751196912776,2579700,43,942435,0
2018-02-26,47,27858,0,0,0,1,0.49,0.848,-5.05,0.0645,0.0004,0.000008,0.0665,0.698,175.998,196.52,rock,49.9250804820375,0.361751196912776,2581988,43,951191,0
2018-03-05,47,27021,0,0,0,1,0.49,0.848,-5.05,0.0645,0.0004,0.000008,0.0665,0.698,175.998,196.52,rock,49.9250804820375,0.361751196912776,2581530,43,966996,0
2018-03-12,47,25301,0,0,0,1,0.49,0.848,-5.05,0.0645,0.0004,0.000008,0.0665,0.698,175.998,196.52,rock,49.9250804820375,0.361751196912776,2581495,43,972223,1
2018-03-19,47,23210,0,1,0,1,0.49,0.848,-5.05,0.0645,0.0004,0.000008,0.0665,0.698,175.998,196.52,rock,49.9250804820375,0.361751196912776,2597158,44,1048062,34
2018-03-26,47,22418,0,1,0,1,0.49,0.848,-5.05,0.0645,0.0004,0.000008,0.0665,0.698,175.998,196.52,rock,49.9250804820375,0.361751196912776,2611913,44,1064670,28
2018-04-02,47,22672,0,1,0,1,0.49,0.848,-5.05,0.0645,0.0004,0.000008,0.0665,0.698,175.998,196.52,rock,49.9250804820375,0.361751196912776,2637629,44,1078602,5
