Customer ID,Choice,Gender,Amt_purchased,Frequency,Last_Purchase,First_purchase,P_Child,P_Youth,P_Cook,P_DIY,P_Art
2823,0,1,206,16,2,24,0,0,1,0,0
2824,0,0,347,6,6,24,1,0,2,2,0
2825,0,1,312,12,8,48,1,1,1,2,0
2826,0,1,153,4,1,4,0,0,0,1,0
2827,0,1,258,10,2,14,0,0,2,0,0
2828,0,1,131,6,1,6,0,0,1,0,0
2829,1,1,289,10,3,18,0,0,1,0,1
2830,0,0,115,18,1,18,0,0,0,0,1
2831,0,1,33,32,2,40,0,0,1,0,0
2832,0,0,149,4,1,4,0,0,0,0,0
2833,0,1,44,8,2,10,2,0,0,0,0
2834,0,1,271,10,12,52,2,1,2,4,1
2835,1,0,291,6,2,8,0,0,1,0,0
2836,0,0,138,2,1,2,1,0,0,0,0
2837,1,1,194,4,1,4,0,0,1,0,0
2838,0,1,329,2,6,32,0,2,2,0,1
2839,0,1,302,18,1,18,1,0,0,0,0
2840,0,1,327,22,10,52,4,2,1,0,1
2841,0,1,124,12,5,22,3,0,1,0,1
2842,0,1,211,20,9,48,2,0,4,0,3
2843,0,1,304,30,1,30,0,0,0,0,1
2844,0,1,255,34,3,50,1,0,1,1,0
2845,0,0,252,4,6,38,2,0,0,1,1
2846,0,1,242,22,9,62,2,1,4,0,1
2847,0,1,149,4,1,4,0,0,0,0,0
2848,0,0,166,34,1,34,0,0,1,0,0
2849,1,1,217,16,11,46,2,2,2,0,1
2850,0,1,226,26,2,32,1,1,0,0,0
2851,0,1,86,16,1,16,0,0,0,0,1
2852,0,1,35,18,2,26,0,0,0,1,0
2853,0,1,196,14,1,14,0,0,0,0,0
2854,0,1,93,2,5,32,4,0,0,1,0
2855,0,1,343,16,5,34,2,0,3,0,0
2856,0,0,180,16,1,16,0,0,0,0,0
2857,1,1,147,22,2,24,1,0,1,0,0
2858,0,0,93,12,3,24,0,0,0,1,1
2859,0,1,88,10,5,26,1,0,2,0,0
2860,0,1,108,10,4,30,1,1,0,0,1
2861,0,1,320,12,5,26,1,1,1,1,1
2862,0,0,152,6,2,8,0,0,2,0,0
2863,0,1,222,12,2,18,1,1,0,0,0
2864,0,1,258,6,7,24,3,0,0,0,1
2865,1,0,309,12,8,58,1,1,1,1,2
2866,0,0,268,30,10,54,3,0,1,4,0
2867,0,1,363,8,6,34,1,0,1,1,1
2868,0,0,250,16,1,16,0,0,0,1,0
2869,0,1,65,12,2,16,1,1,0,0,0
2870,0,1,178,4,2,8,0,0,1,0,0
2871,0,1,152,10,1,10,0,0,1,0,0
2872,0,1,147,12,2,20,0,0,1,0,0
2873,1,1,379,8,10,60,5,2,1,1,0
2874,0,0,189,30,1,30,0,0,0,0,1
2875,0,1,290,4,1,4,0,0,0,1,0
2876,0,0,253,16,1,16,0,0,0,0,1
2877,0,1,269,10,2,14,1,0,0,0,0
2878,0,1,22,16,1,16,0,0,0,0,0
2879,0,0,36,12,1,12,1,0,0,0,0
2880,0,1,261,8,1,8,1,0,0,0,0
2881,0,1,100,34,2,40,1,0,0,0,1
2882,1,0,282,16,1,16,0,0,0,1,0
2883,0,1,36,16,1,16,1,0,0,0,0
2884,0,1,100,16,6,34,3,1,1,1,0
2885,0,0,130,4,1,4,0,1,0,0,0
2886,0,1,214,14,5,30,3,1,1,0,0
2887,0,1,132,4,1,4,1,0,0,0,0
2888,0,1,224,2,2,8,2,0,0,0,0
2889,0,1,96,10,1,10,0,0,0,0,0
2890,0,1,178,16,1,16,1,0,0,0,0
2891,0,1,17,14,1,14,0,0,0,1,0
2892,0,1,316,2,2,6,0,0,1,1,0
2893,0,1,107,6,2,10,1,0,0,0,1
2894,0,0,124,6,4,20,0,0,3,0,0
2895,0,1,229,20,2,28,1,0,1,0,0
2896,0,1,182,20,2,24,0,0,1,1,0
2897,0,1,86,2,2,6,1,0,0,1,0
2898,1,1,101,14,4,24,1,2,0,0,1
2899,0,1,164,6,2,10,1,0,0,1,0
2900,0,0,308,26,2,34,1,0,0,0,1
2901,0,1,120,10,4,30,1,1,1,0,0
2902,1,0,75,10,2,16,0,1,0,1,0
2903,1,1,294,4,12,34,3,2,2,1,1
2904,0,1,306,12,2,18,0,1,0,0,1
2905,0,1,46,32,1,32,0,0,1,0,0
2906,1,0,221,4,2,10,0,1,0,0,1
2907,0,1,303,4,2,6,1,0,1,0,0
2908,0,0,58,14,2,18,0,0,1,0,0
2909,0,0,54,10,1,10,0,0,1,0,0
2910,0,1,147,16,2,22,0,0,1,0,0
2911,1,1,215,4,1,4,0,0,0,0,1
2912,0,1,230,16,1,16,1,0,0,0,0
2913,0,1,310,6,2,10,1,1,0,0,0
2914,0,1,318,6,5,28,0,0,2,1,1
2915,0,1,87,16,1,16,0,0,1,0,0
2916,0,0,134,8,1,8,0,0,1,0,0
2917,0,1,359,16,5,40,1,1,2,0,1
2918,0,1,242,16,6,42,3,0,0,1,0
2919,0,1,201,10,7,52,1,1,3,0,0
2920,0,0,207,12,1,12,0,0,0,0,0
2921,0,1,70,14,2,22,0,0,1,0,0
2922,1,0,324,2,2,10,1,0,0,0,1
2923,0,1,249,14,1,14,1,0,0,0,0
2924,0,0,177,16,11,78,3,0,3,3,2
2925,0,1,235,16,1,16,1,0,0,0,0
2926,0,1,301,12,1,12,0,0,0,1,0
2927,0,1,107,4,2,10,1,0,1,0,0
2928,0,1,164,36,1,36,0,0,0,0,0
2929,0,1,274,32,12,62,2,0,6,0,0
2930,0,0,195,6,8,40,3,2,0,2,0
2931,0,1,299,4,8,38,2,1,2,2,0
2932,0,1,260,34,1,34,1,0,0,0,0
2933,0,0,73,4,2,12,1,0,0,0,1
2934,0,0,234,4,4,12,2,0,2,0,0
2935,1,0,310,4,2,8,0,0,1,0,1
2936,0,1,325,16,2,18,0,0,0,0,1
2937,0,0,222,26,3,34,1,1,1,0,0
2938,0,0,132,6,8,22,1,1,2,1,1
2939,0,1,387,2,6,28,1,0,2,0,2
2940,0,0,431,6,9,30,1,1,3,1,2
2941,0,0,181,4,2,6,0,0,1,0,0
2942,0,0,71,10,1,10,0,0,0,0,0
2943,0,0,53,26,1,26,0,0,0,1,0
2944,0,1,80,34,1,34,0,0,0,0,0
2945,0,1,145,10,6,36,1,0,0,1,2
2946,0,1,353,14,5,36,1,1,2,0,0
2947,0,1,196,26,2,34,1,0,0,0,0
2948,0,0,450,30,11,54,3,1,2,1,3
2949,0,0,343,16,8,38,1,2,2,1,1
2950,0,1,67,16,2,24,1,1,0,0,0
2951,0,1,269,12,12,76,3,1,2,1,2
2952,0,0,253,10,1,10,0,1,0,0,0
2953,0,0,47,12,1,12,0,0,1,0,0
2954,0,1,308,12,2,14,0,0,0,0,1
2955,0,1,262,6,1,6,0,0,0,0,0
2956,1,1,91,2,3,10,0,0,1,1,0
2957,0,0,206,14,3,22,0,0,2,1,0
2958,0,1,260,2,2,6,1,0,0,0,1
2959,0,1,184,8,1,8,0,1,0,0,0
2960,1,0,225,2,2,8,0,0,0,0,2
2961,0,1,155,16,2,24,0,1,0,0,0
2962,0,1,135,12,2,14,1,1,0,0,0
2963,0,1,233,12,3,24,1,0,0,1,0
2964,1,0,293,2,2,4,0,0,1,0,1
2965,0,1,212,6,2,14,0,0,0,0,1
2966,0,0,223,6,4,16,1,0,3,0,0
2967,0,0,157,14,1,14,0,0,0,1,0
2968,0,0,203,14,2,20,0,0,0,1,0
2969,0,1,192,14,1,14,0,0,1,0,0
2970,0,1,268,30,1,30,0,0,0,0,1
2971,0,1,175,8,2,10,0,0,1,0,1
2972,0,1,188,16,1,16,0,0,1,0,0
2973,0,0,53,36,2,42,0,0,2,0,0
2974,0,1,293,12,8,30,0,1,5,0,0
2975,0,1,171,8,1,8,1,0,0,0,0
2976,0,0,240,18,1,18,0,0,1,0,0
2977,0,1,187,28,6,54,1,0,2,1,2
2978,0,0,371,10,7,28,2,0,1,0,2
2979,0,0,186,14,1,14,0,0,1,0,0
2980,0,1,208,22,2,26,0,0,1,0,1
2981,0,0,83,14,2,20,0,0,1,1,0
2982,0,1,293,16,1,16,0,0,0,0,0
2983,0,1,101,10,6,42,2,0,1,1,1
2984,0,0,123,10,1,10,0,0,1,0,0
2985,0,0,248,8,9,62,2,0,2,3,2
2986,0,1,135,8,1,8,0,0,1,0,0
2987,0,1,350,30,9,72,3,2,3,1,0
2988,0,0,104,12,1,12,0,0,0,0,0
2989,0,1,222,12,1,12,0,0,0,1,0
2990,0,1,228,4,2,12,0,0,1,1,0
2991,0,0,114,14,4,36,1,1,1,0,0
2992,0,0,229,20,2,26,0,0,2,0,0
2993,0,0,80,16,2,18,1,0,0,1,0
2994,0,1,90,24,2,26,1,1,0,0,0
2995,0,0,163,2,1,2,1,0,0,0,0
2996,0,1,71,30,3,36,1,0,2,0,0
2997,0,0,24,16,1,16,0,0,0,0,1
2998,0,1,382,28,7,68,2,1,1,0,1
2999,0,1,227,2,2,8,1,1,0,0,0
3000,0,1,218,4,7,44,2,0,1,1,1
3001,0,1,227,8,2,10,1,0,1,0,0
3002,0,1,292,16,9,56,1,2,3,2,0
3003,0,1,135,10,8,42,3,1,1,1,0
3004,0,1,237,16,9,46,2,2,2,1,2
3005,0,1,204,6,7,24,4,0,2,0,1
3006,1,0,125,4,4,26,2,0,0,0,2
3007,0,0,80,8,1,8,0,1,0,0,0
3008,0,1,95,4,5,20,0,0,3,2,0
3009,0,1,145,4,2,8,1,0,1,0,0
3010,0,1,223,18,1,18,0,0,0,1,0
3011,0,1,325,12,8,44,2,1,0,4,1
3012,0,1,89,4,1,4,0,0,1,0,0
3013,0,1,46,26,2,32,0,1,0,0,0
3014,0,1,94,6,2,12,1,0,1,0,0
3015,0,1,281,24,1,24,1,0,0,0,0
3016,0,1,32,16,1,16,1,0,0,0,0
3017,0,0,346,10,7,34,1,2,1,2,1
3018,0,1,206,20,11,60,1,1,5,1,2
3019,0,1,18,18,1,18,0,1,0,0,0
3020,0,1,110,16,1,16,0,0,0,0,0
3021,0,1,37,14,1,14,0,0,0,1,0
3022,1,1,269,16,1,16,0,0,0,0,1
3023,0,0,52,10,2,18,0,0,1,0,1
3024,0,1,299,14,2,18,1,0,0,0,0
3025,0,1,58,10,2,16,0,2,0,0,0
3026,0,0,115,20,1,20,1,0,0,0,0
3027,0,0,234,28,1,28,0,0,1,0,0
3028,0,1,117,16,2,20,0,1,0,0,0
3029,0,1,129,16,2,20,0,1,0,0,0
3030,0,1,228,28,1,28,0,0,0,0,0
3031,1,0,321,6,3,22,0,1,0,1,1
3032,0,0,247,4,2,6,1,0,0,0,0
3033,1,1,222,4,1,4,1,0,0,0,0
3034,0,0,188,16,2,18,0,0,1,1,0
3035,0,0,300,6,1,6,0,0,0,0,1
3036,0,1,202,2,1,2,0,0,0,0,1
3037,0,1,69,14,1,14,0,0,1,0,0
3038,0,1,287,24,2,26,0,0,2,0,0
3039,0,1,267,16,1,16,0,0,0,0,0
3040,0,1,273,4,2,10,1,0,1,0,0
3041,1,1,158,16,6,40,0,1,1,0,3
3042,0,1,290,12,11,66,3,3,4,1,0
3043,0,1,243,10,4,28,0,1,1,2,0
3044,0,1,219,12,2,18,0,2,0,0,0
3045,0,1,265,2,1,2,1,0,0,0,0
3046,0,0,247,2,1,2,0,0,0,1,0
3047,0,1,230,16,1,16,0,0,0,1,0
3048,0,1,25,12,1,12,0,0,1,0,0
3049,0,1,87,24,1,24,0,0,1,0,0
3050,0,0,220,18,4,42,0,0,0,1,2
3051,0,1,275,10,2,12,1,0,1,0,0
3052,0,1,215,12,11,50,6,1,1,0,1
3053,0,1,274,6,2,12,1,0,1,0,0
3054,0,1,266,30,1,30,1,0,0,0,0
3055,0,1,44,8,2,10,0,2,0,0,0
3056,0,0,301,16,4,38,1,1,2,0,0
3057,0,0,154,16,2,20,1,0,1,0,0
3058,0,1,135,2,1,2,0,0,1,0,0
3059,0,0,58,4,1,4,1,0,0,0,0
3060,1,0,144,2,1,2,0,1,0,0,0
3061,0,1,188,8,2,10,2,0,0,0,0
3062,0,0,113,8,2,12,1,0,0,1,0
3063,0,1,52,8,2,12,1,0,0,1,0
3064,0,1,114,2,2,4,1,0,0,1,0
3065,0,1,277,12,5,26,1,2,0,1,0
3066,0,1,114,10,4,30,1,0,1,0,2
3067,0,1,360,12,12,62,1,3,4,2,1
3068,0,1,214,12,1,12,0,0,0,0,0
3069,0,0,322,28,2,32,1,1,0,0,0
3070,1,0,312,14,2,20,1,0,0,0,0
3071,0,1,254,12,2,16,0,0,1,0,0
3072,0,0,42,18,2,24,1,0,1,0,0
3073,0,1,257,16,8,46,2,0,2,2,2
3074,0,1,53,10,2,14,1,0,1,0,0
3075,0,0,243,14,11,78,3,1,5,0,2
3076,0,1,237,14,5,34,2,0,0,0,1
3077,0,0,220,26,5,44,2,1,1,0,0
3078,0,1,256,8,1,8,0,0,0,0,1
3079,0,1,188,2,4,20,1,0,1,0,0
3080,0,0,297,26,2,30,0,0,0,0,1
3081,0,1,327,2,6,26,3,0,1,0,1
3082,0,1,257,4,5,22,2,0,0,1,1
3083,0,1,73,8,3,24,2,1,0,0,0
3084,0,1,359,30,8,52,3,2,1,0,1
3085,0,1,64,6,1,6,0,0,1,0,0
3086,0,0,305,4,2,10,0,0,0,1,1
3087,0,1,98,10,1,10,0,0,1,0,0
3088,0,1,217,4,12,66,2,2,5,1,2
3089,0,1,115,18,3,34,0,1,1,1,0
3090,1,0,230,14,1,14,0,0,0,0,0
3091,0,1,145,16,2,22,0,0,1,1,0
3092,0,0,30,34,2,36,2,0,0,0,0
3093,0,0,272,36,2,38,1,0,1,0,0
3094,0,0,233,22,6,38,1,1,3,0,0
3095,0,1,52,10,1,10,1,0,0,0,0
3096,0,0,62,14,1,14,0,0,0,1,0
3097,0,1,312,30,2,38,1,0,1,0,0
3098,0,0,170,16,2,22,1,0,1,0,0
3099,0,0,45,16,2,20,0,0,0,1,0
3100,1,0,66,12,2,18,0,2,0,0,0
3101,0,1,311,10,6,36,1,1,1,2,0
3102,0,1,289,12,1,12,0,0,1,0,0
3103,0,0,251,32,2,38,2,0,0,0,0
3104,0,0,105,4,2,6,1,0,0,1,0
3105,0,0,150,18,1,18,1,0,0,0,0
3106,0,1,25,30,1,30,0,0,0,0,0
3107,1,0,410,10,11,68,3,1,1,3,1
3108,0,1,81,2,5,16,1,0,2,0,1
3109,0,0,244,20,1,20,0,0,1,0,0
3110,0,1,80,10,1,10,0,0,1,0,0
3111,0,1,244,12,2,18,1,0,0,0,1
3112,0,1,344,10,4,32,1,0,2,1,0
3113,0,0,328,8,2,14,0,0,0,1,0
3114,0,1,86,10,5,36,1,0,1,1,1
3115,0,1,233,10,5,36,1,1,2,0,1
3116,0,1,290,10,2,16,0,0,1,0,0
3117,0,1,192,14,5,28,2,0,1,1,0
3118,0,0,197,10,2,14,1,0,0,0,0
3119,0,0,178,24,1,24,1,0,0,0,0
3120,0,0,206,12,1,12,0,0,0,1,0
3121,0,0,230,26,2,34,1,0,1,0,0
3122,0,0,124,4,2,8,0,0,1,0,1
3123,0,1,51,24,1,24,0,0,0,0,1
3124,0,1,163,4,1,4,0,0,0,0,1
3125,0,0,221,30,5,50,0,2,1,0,0
3126,0,0,428,4,10,28,1,3,2,2,2
3127,0,0,122,2,2,6,0,0,2,0,0
3128,0,0,161,34,2,38,1,0,0,0,0
3129,0,0,168,6,1,6,0,1,0,0,0
3130,0,1,143,14,2,16,0,1,1,0,0
3131,0,1,56,10,1,10,0,0,0,0,0
3132,0,1,158,30,2,34,0,0,0,0,1
3133,0,1,129,10,1,10,0,1,0,0,0
3134,0,1,308,16,2,18,1,1,0,0,0
3135,0,1,192,2,2,6,0,1,1,0,0
3136,0,1,251,4,2,10,0,1,0,0,0
3137,0,0,102,14,2,22,1,0,0,1,0
3138,0,0,263,18,8,36,0,2,5,1,0
3139,0,0,203,10,2,12,1,0,1,0,0
3140,0,0,278,10,1,10,0,0,0,1,0
3141,0,0,313,30,3,46,0,0,1,0,2
3142,0,1,173,36,2,44,1,0,0,1,0
3143,0,1,158,10,1,10,0,0,0,0,0
3144,0,1,76,16,1,16,0,0,0,0,1
3145,0,1,237,14,2,22,1,0,1,0,0
3146,0,0,94,10,2,16,0,0,0,0,0
3147,0,1,356,12,9,62,1,1,2,2,2
3148,0,0,336,24,4,40,0,0,3,0,0
3149,0,1,220,14,11,78,4,1,1,3,1
3150,0,1,76,6,2,12,1,0,0,0,1
3151,0,1,200,34,2,42,0,0,1,1,0
3152,0,0,221,10,12,34,4,3,2,2,1
3153,0,1,235,32,1,32,1,0,0,0,0
3154,0,1,153,10,5,38,2,0,0,1,2
3155,0,0,181,18,1,18,0,0,0,0,0
3156,0,1,270,14,1,14,0,0,1,0,0
3157,0,1,17,6,1,6,1,0,0,0,0
3158,0,1,163,34,2,40,0,0,2,0,0
3159,0,1,173,16,2,22,2,0,0,0,0
3160,0,1,233,8,2,10,0,0,1,0,0
3161,0,1,305,16,7,52,3,1,1,1,0
3162,0,0,184,6,1,6,1,0,0,0,0
3163,0,1,74,4,1,4,1,0,0,0,0
3164,1,1,88,8,5,34,0,0,1,0,1
3165,0,1,285,6,3,16,1,0,0,0,0
3166,0,0,31,4,2,8,0,0,0,1,1
3167,0,0,310,16,1,16,0,1,0,0,0
3168,1,0,309,6,4,18,0,0,0,1,2
3169,0,1,76,12,2,18,0,1,1,0,0
3170,0,0,355,12,9,66,6,1,0,0,0
3171,1,0,136,2,2,8,1,0,0,1,0
3172,1,1,277,2,1,2,0,0,1,0,0
3173,0,1,233,22,1,22,0,0,1,0,0
3174,0,1,253,8,1,8,0,0,1,0,0
3175,0,1,180,10,2,14,0,1,0,1,0
3176,0,0,331,30,7,60,1,1,1,1,3
3177,0,1,252,12,2,18,0,0,0,1,1
3178,0,1,183,16,2,18,0,0,2,0,0
3179,0,1,75,10,1,10,0,0,0,1,0
3180,0,1,281,10,8,30,1,1,2,3,0
3181,0,0,18,12,1,12,0,0,0,1,0
3182,0,1,254,10,1,10,0,1,0,0,0
3183,0,1,87,14,4,22,0,0,1,0,0
3184,0,1,72,32,1,32,0,1,0,0,0
3185,0,1,197,6,1,6,1,0,0,0,0
3186,0,1,324,2,6,26,0,0,3,0,2
3187,0,0,120,14,2,22,1,0,0,0,0
3188,0,1,111,34,1,34,0,1,0,0,0
3189,0,0,350,4,11,60,2,1,2,3,2
3190,0,1,215,18,2,26,1,0,1,0,0
3191,0,0,171,14,2,20,1,0,1,0,0
3192,0,1,297,14,8,32,2,3,0,2,0
3193,0,0,179,8,1,8,1,0,0,0,0
3194,0,1,366,16,8,58,4,1,0,1,0
3195,0,1,155,24,1,24,0,0,0,0,1
3196,0,1,137,12,1,12,1,0,0,0,0
3197,0,1,202,10,7,36,0,1,4,0,1
3198,1,1,161,4,2,6,0,0,0,1,0
3199,0,0,76,32,1,32,0,1,0,0,0
3200,0,0,287,4,1,4,0,0,1,0,0
3201,0,1,135,14,2,22,0,0,0,0,0
3202,0,1,101,16,2,22,0,0,0,1,0
3203,0,1,297,4,1,4,0,1,0,0,0
3204,0,1,142,12,2,14,0,0,1,0,0
3205,0,0,242,2,1,2,0,0,0,1,0
3206,0,1,237,34,1,34,0,0,0,0,1
3207,0,1,286,12,1,12,0,0,0,1,0
3208,0,0,210,14,2,16,1,0,0,0,1
3209,1,1,338,12,4,26,1,0,1,1,0
3210,0,0,296,34,2,42,1,0,0,1,0
3211,0,0,143,4,2,10,0,0,1,0,1
3212,0,0,299,14,1,14,0,0,1,0,0
3213,0,1,288,18,7,58,2,0,1,1,1
3214,0,1,237,10,1,10,1,0,0,0,0
3215,0,0,69,12,4,30,1,0,1,0,0
3216,0,1,67,2,1,2,0,0,0,0,1
3217,0,1,175,14,1,14,0,0,1,0,0
3218,0,1,158,14,6,42,1,0,2,2,0
3219,1,1,324,4,11,28,4,1,0,0,1
3220,0,0,187,28,2,32,1,0,1,0,0
3221,0,1,206,8,5,26,3,0,2,0,0
3222,0,1,43,14,1,14,0,0,0,0,1
3223,0,0,235,28,1,28,0,0,0,1,0
3224,0,1,235,4,3,10,0,0,1,1,1
3225,1,0,263,14,1,14,0,0,0,0,1
3226,0,1,62,2,1,2,0,0,0,1,0
3227,0,1,214,12,1,12,0,0,0,1,0
3228,0,0,52,14,2,16,0,0,1,0,0
3229,0,0,147,12,1,12,0,0,1,0,0
3230,0,0,31,6,1,6,0,1,0,0,0
3231,0,0,112,16,6,38,2,0,2,0,0
3232,0,1,172,2,3,12,0,0,0,2,0
3233,0,0,69,8,4,18,1,1,1,1,0
3234,0,1,135,10,1,10,0,0,0,1,0
3235,0,0,204,16,1,16,0,0,1,0,0
3236,0,1,55,16,1,16,0,0,0,0,0
3237,0,0,202,4,2,8,0,0,1,0,0
3238,0,0,153,6,2,14,1,0,1,0,0
3239,0,1,234,12,6,46,3,1,2,0,0
3240,0,0,148,14,3,28,1,0,2,0,0
3241,0,1,243,6,6,26,3,0,0,1,0
3242,0,1,55,20,2,24,0,0,1,1,0
3243,0,1,85,28,2,34,0,0,1,0,0
3244,0,1,146,4,1,4,0,0,1,0,0
3245,1,1,199,22,1,22,0,0,0,0,1
3246,0,0,214,14,2,20,0,0,0,0,0
3247,0,1,136,14,7,30,1,0,0,4,1
3248,0,1,23,30,1,30,1,0,0,0,0
3249,0,1,55,6,1,6,0,0,0,1,0
3250,0,1,152,10,5,36,3,0,1,1,0
3251,1,1,225,14,1,14,1,0,0,0,0
3252,0,1,80,6,1,6,0,0,1,0,0
3253,0,1,152,30,1,30,1,0,0,0,0
3254,0,0,283,10,2,14,2,0,0,0,0
3255,0,1,76,10,1,10,0,0,0,0,0
3256,0,0,54,10,1,10,1,0,0,0,0
3257,0,0,76,8,2,12,0,0,1,0,1
3258,0,1,229,14,7,30,2,0,1,0,1
3259,0,1,243,16,4,38,3,0,1,0,0
3260,0,1,325,14,7,38,1,0,2,3,0
3261,0,1,287,12,5,36,0,2,2,1,0
3262,0,1,138,6,8,54,1,2,1,0,2
3263,0,0,328,28,2,34,1,0,1,0,0
3264,0,1,218,10,2,14,0,0,1,0,0
3265,0,1,33,4,2,8,0,1,1,0,0
3266,0,1,259,8,2,10,0,1,1,0,0
3267,0,0,293,14,1,14,0,0,0,1,0
3268,0,1,311,32,1,32,0,0,1,0,0
3269,0,0,118,16,2,22,0,0,1,0,1
3270,0,0,118,4,2,12,1,0,1,0,0
3271,0,1,247,4,11,60,2,2,1,3,3
3272,0,1,177,16,1,16,0,0,0,1,0
3273,0,0,227,22,2,24,0,0,1,1,0
3274,0,1,328,18,9,64,0,2,3,2,0
3275,0,1,223,4,2,8,0,0,2,0,0
3276,0,1,221,10,7,36,0,0,0,1,3
3277,0,0,328,12,8,58,4,1,2,0,0
3278,0,0,192,34,4,44,1,0,1,1,0
3279,0,0,269,6,1,6,1,0,0,0,0
3280,0,1,281,12,3,18,1,2,0,0,0
3281,0,1,32,22,2,24,0,0,1,0,0
3282,0,1,342,16,3,28,0,0,1,1,0
3283,0,1,325,30,2,32,0,0,1,1,0
3284,0,0,148,12,1,12,0,1,0,0,0
3285,0,1,65,4,1,4,0,0,0,1,0
3286,0,1,364,12,8,36,1,0,3,1,1
3287,0,0,142,2,2,8,0,0,1,0,0
3288,0,1,115,2,1,2,0,0,1,0,0
3289,0,1,221,2,1,2,0,0,1,0,0
3290,0,1,161,10,9,30,2,3,2,2,0
3291,0,0,106,14,2,22,2,0,0,0,0
3292,0,0,264,14,2,16,1,0,0,1,0
3293,0,1,262,10,2,12,1,0,0,0,1
3294,0,0,235,4,1,4,0,0,0,0,0
3295,0,1,322,16,2,18,0,0,1,0,1
3296,0,1,135,6,9,34,0,1,6,1,1
3297,0,1,439,2,10,60,2,2,3,2,0
3298,0,1,83,16,1,16,0,0,1,0,0
3299,0,1,286,4,1,4,1,0,0,0,0
3300,0,0,63,16,2,24,0,0,1,1,0
3301,0,1,16,24,1,24,0,0,1,0,0
3302,0,1,124,16,2,24,0,0,0,1,0
3303,0,0,288,16,1,16,0,0,1,0,0
3304,0,0,139,10,4,28,1,0,0,0,0
3305,0,1,199,14,2,18,0,0,0,1,1
3306,0,0,211,14,3,28,1,0,0,2,0
3307,0,1,172,8,1,8,0,0,0,0,0
3308,0,0,266,4,6,16,3,0,1,1,0
3309,1,0,286,4,8,38,1,1,2,3,1
3310,0,0,174,2,2,6,0,0,0,1,0
3311,0,1,146,6,6,32,1,0,2,0,0
3312,0,1,240,4,2,10,0,0,1,0,0
3313,0,1,208,12,2,16,0,1,0,0,0
3314,0,1,43,6,2,14,0,0,0,0,0
3315,0,1,276,12,1,12,0,0,0,0,0
3316,0,1,66,12,1,12,0,0,0,1,0
3317,0,1,303,34,1,34,0,0,0,0,0
3318,0,0,343,16,4,30,1,1,2,0,0
3319,0,0,171,6,2,14,1,1,0,0,0
3320,0,0,161,14,1,14,0,1,0,0,0
3321,1,1,116,2,6,36,2,1,0,0,0
3322,0,1,156,4,2,10,0,1,0,1,0
3323,0,1,110,16,4,32,0,0,3,0,0
3324,0,1,171,16,1,16,0,1,0,0,0
3325,0,1,129,8,2,16,1,0,0,0,0
3326,1,1,42,12,1,12,0,0,1,0,0
3327,0,0,180,6,1,6,1,0,0,0,0
3328,0,0,182,2,1,2,0,0,1,0,0
3329,0,0,295,30,2,34,1,0,0,0,0
3330,0,1,443,10,11,74,3,3,2,1,1
3331,1,0,254,12,9,64,0,2,2,1,2
3332,0,1,386,14,12,42,6,0,4,1,1
3333,0,1,136,16,1,16,0,0,0,0,1
3334,0,0,275,18,8,64,2,0,2,1,0
3335,0,1,24,10,1,10,0,0,0,1,0
3336,0,1,163,16,2,20,0,0,0,0,1
3337,0,1,48,12,1,12,0,0,0,1,0
3338,0,1,270,2,1,2,0,0,0,0,1
3339,0,1,300,32,4,42,1,2,1,0,0
3340,0,1,112,14,1,14,0,0,1,0,0
3341,0,1,35,16,2,20,1,1,0,0,0
3342,0,0,170,24,1,24,1,0,0,0,0
3343,0,1,201,4,1,4,1,0,0,0,0
3344,1,1,188,4,12,52,3,2,2,1,2
3345,0,0,30,8,2,16,0,1,1,0,0
3346,0,1,44,16,1,16,0,0,0,1,0
3347,0,0,316,6,2,8,2,0,0,0,0
3348,0,1,200,2,2,6,0,1,0,0,0
3349,0,1,98,2,3,18,0,0,2,0,0
3350,0,1,406,14,9,38,2,2,1,1,1
3351,0,0,253,12,6,28,0,1,1,3,1
3352,0,0,224,6,10,46,2,2,3,0,2
3353,0,0,150,12,2,18,1,0,1,0,0
3354,0,1,241,14,1,14,0,0,0,1,0
3355,0,0,121,4,8,36,0,2,2,3,1
3356,0,1,182,16,2,18,1,1,0,0,0
3357,0,0,137,4,2,6,1,0,1,0,0
3358,0,0,350,6,11,36,2,2,3,3,1
3359,0,1,256,22,1,22,0,0,1,0,0
3360,0,1,249,34,1,34,0,0,1,0,0
3361,0,1,247,6,10,46,3,2,1,3,0
3362,0,1,205,16,1,16,0,0,1,0,0
3363,0,1,114,8,7,26,3,0,0,1,2
3364,0,1,299,6,2,8,0,0,2,0,0
3365,1,0,129,8,3,24,0,0,2,1,0
3366,0,1,201,8,2,10,1,1,0,0,0
3367,0,0,118,26,3,44,0,1,0,1,0
3368,0,1,189,22,2,28,1,1,0,0,0
3369,0,0,254,6,2,8,2,0,0,0,0
3370,1,0,286,10,1,10,0,0,1,0,0
3371,0,1,147,10,1,10,1,0,0,0,0
3372,0,1,107,14,1,14,0,1,0,0,0
3373,0,1,209,12,2,16,2,0,0,0,0
3374,0,0,294,14,2,18,1,0,1,0,0
3375,0,1,249,10,2,14,0,1,0,0,0
3376,0,1,100,16,2,20,1,0,0,1,0
3377,0,1,70,4,2,6,1,0,1,0,0
3378,0,0,174,10,2,14,0,0,1,1,0
3379,0,1,194,34,6,50,1,1,0,2,1
