artistName,trackID,trackName,rank,streams,frequency,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,isrc,spotifyArtistID,releaseDate,daysSinceRelease,spotifyFollowers,mbid,artistCountry,indicator,spotify_followers,weeks_since_release
blink-182,7fYOZjdpOv8dBtzPnXysOG,Home Is Such A Lonely Place,195,837231,1,33.1,0.672,2,-5.679,0.0324,0.00877,0.00000147,0.111,0.209,115.001,201480,4,QMRSZ1600242,6FBDaR13swtiWwGhX1WQsP,01.07.2016,275,2049066,0743b15a-3c32-48c8-ad58-cb325350befa,US,1,2.049066,39.2857142857143
chris brown,7G0zCTiFXuMsLovPWU3BPQ,This Christmas,156,776714,1,40.7,0.647,7,-6.031,0.125,0.384,0,0.0862,0.356,88.061,197560,1,USJI10700772,7bXgB6jMjp9ATFy66eO08Z,23.10.2009,1000,4077247,c234fa42-e6a6-443e-937e-2f4b073538a3,US,1,4.077247,142.857142857143
kanye west,7GwMPc1Id4sAotVekDP4b2,Father Stretch My Hands Pt. 1,8,5594823,8,70.6,0.566,7,-4.403,0.0783,0.127,0,0.606,0.38,113.062,135920,4,USUM71603067,5K4W6rqBFWDnAN6FQUkS6x,15.06.2016,291,4422983,164f0d73-1234-4e2c-8743-d77bf2191051,0,1,4.422983,41.5714285714286
sam smith,7Hz6LLOVxrojLPIHJJ1S0E,Have Yourself A Merry Little Christmas,97,1040712,3,42.6,0.177,5,-9.429,0.0436,0.954,0,0.317,0.315,133.483,170964,1,GBUM71406655,2wY79sveU1sp5g7SokKOiI,07.12.2014,847,3097899,5a85c140-dcf9-4dd2-b2c8-aff0471549f3,GB,1,3.097899,121
alessia cara,7IUF0dDdzguaFUwwA9BgDu,Here,10,3564626,4,37.4,0.82,0,-4.055,0.102,0.0751,0,0.0823,0.367,122.841,199453,4,USUM71506251,2wUjUUtkb5lvLKcGKsKqsR,11.03.2016,387,1010478,97e69730-3791-423b-9770-287261588854,CA,1,1.010478,55.2857142857143
adele,7IWkJwX9C0J7tHurTD7ViL,When We Were Young,166,915933,1,38.1,0.594,3,-5.97,0.0486,0.348,0,0.0925,0.275,143.86,290907,4,GBBKS1500217,4dpARuHxo51G3z768sgnrY,20.11.2015,499,6023402,cc2c9c3c-b7bc-4b8b-84d8-4fbd8779e493,GB,1,6.023402,71.2857142857143
childish gambino,7j8k8M9korrPWTERMyD7mM,Stand Tall,121,1427920,1,31,0.252,2,-13.231,0.0384,0.673,0.00525,0.133,0.128,88.85,370773,4,USYAH1600112,73sIBHcqh3Z3NyqHKZ7FOL,02.12.2016,121,1745732,7fb57fba-a6ef-44c2-abab-2fa3bdee607e,US,1,1.745732,17.2857142857143
onerepublic,7kftK4n15rl1wbpfjSq2Tk,Wherever I Go,78,1631588,3,34.6,0.7,10,-6.407,0.0504,0.0995,0,0.253,0.328,100.768,169773,4,USUM71603851,5Pwc4xIPtQLFEnJriah9YJ,07.10.2016,177,2397754,c33c2065-b1c3-4406-b066-d33a9e2ea71a,US,1,2.397754,25.2857142857143
dj luke nasty,7KLB6Jptw9wyQXkSLiO8qh,Might Be,196,780546,2,44.8,0.782,9,-6.766,0.458,0.378,0,0.114,0.699,74.037,210704,4,USUYG1080292,1yZwlOVsfrp4wb6d29KkGM,08.09.2015,572,23512,3d507147-a16f-4fbf-a18a-263aff6d78a4,0,1,0.023512,81.7142857142857
kanye west,7KOcjfiSuMPsQqLXhD0PlN,Famous,19,3824561,7,47.7,0.749,6,-3.662,0.101,0.0639,0,0.115,0.418,173.883,196040,4,USUM71603020,5K4W6rqBFWDnAN6FQUkS6x,15.06.2016,291,4422983,164f0d73-1234-4e2c-8743-d77bf2191051,0,1,4.422983,41.5714285714286
migos,7KOlJ92bu51cltsD9KU5I7,T-Shirt,6,6794724,7,86.5,0.687,10,-3.744,0.217,0.242,0,0.158,0.515,139.023,242407,4,QMCE31600872,6oMuImdp5ZcFhWP0ESe6mG,13.01.2017,79,1004176,0221734a-35a8-40f7-b5c5-2f61a200bc7c,0,1,1.004176,11.2857142857143
the weeknd,7lQqaqZu0vjxzpdATOIsDt,Starboy,1,12124297,9,68,0.594,7,-7.021,0.28,0.159,0.00000235,0.134,0.492,186.04,230467,4,USUG11600976,1Xyo4u8uXC1ZmMpatF05PJ,25.11.2016,128,5419009,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,CA,1,5.419009,18.2857142857143
coldplay,7LVHVU3tWfcxj5aiPFEW4Q,Fix You,198,734535,1,20.9,0.418,3,-8.74,0.0338,0.163,0.00195,0.113,0.122,138.265,295533,4,GBAYE0500605,4gzpq5DPGxSnKTe4SA8HAU,07.06.2005,1000,7041463,cc197bad-dc9c-440d-a5b5-d52ba2e14234,GB,1,7.041463,142.857142857143
ariana grande,7LZoM7CBVLbVfZRnF2sGi7,Knew Better / Forever Boy,183,886823,1,47.8,0.4,6,-6.669,0.0698,0.213,0.00000283,0.098,0.385,106.517,299213,4,USUM71602115,66CXWjxzNUsdJxJ2JdwvnR,20.05.2016,317,5782110,f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387,US,1,5.78211,45.2857142857143
the weeknd,7MXVkk9YMctZqd1Srtv4MB,Starboy,1,12370904,2,67.5,0.595,7,-7.033,0.284,0.168,0.00000336,0.136,0.49,185.998,230453,4,USUG11600976,1Xyo4u8uXC1ZmMpatF05PJ,25.11.2016,128,5419009,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,CA,1,5.419009,18.2857142857143
the beatles,7oSUp4yZ0FbuSvVmCxH2ty,Something - Remastered 2009,169,667871,1,39.6,0.338,0,-10.872,0.0304,0.198,0.00000262,0.138,0.391,133.522,182293,4,GBAYE0601691,3WrFJ7ztbogyGnTHbHJFl2,24.12.2015,465,3021972,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,GB,1,3.021972,66.4285714285714
ed sheeran,7qiZfU4dY1lWllzX7mPBI3,Shape of You,1,14504837,2,82.5,0.652,1,-3.183,0.0802,0.581,0,0.0931,0.933,95.977,233713,4,GBAHS1600463,6eUKZXaKkcviH0Ku9w2n3V,06.01.2017,86,8493551,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,GB,1,8.493551,12.2857142857143
adele,7rPLZ8Krm6CZIbraFUlnWZ,Make You Feel My Love,149,703038,2,32.5,0.18,10,-10.647,0.0311,0.91,0.000633,0.113,0.0928,72.416,212040,1,GBBKS0700586,4dpARuHxo51G3z768sgnrY,27.01.2008,1000,6023402,cc2c9c3c-b7bc-4b8b-84d8-4fbd8779e493,GB,1,6.023402,142.857142857143
future,7sGZDsOCYpvqkIv8eH4jOG,Slave Master,149,639522,1,63.7,0.521,1,-7.437,0.11,0.337,0.00786,0.33,0.0837,139.963,199747,4,USSM11505583,1RyvyyTE3xzB2ZywiAwp0i,17.07.2015,625,2423234,48262e82-db9f-4a92-b650-dfef979b73ec,0,1,2.423234,89.2857142857143
the weeknd,7t5m6zRwIEBxmPt8lNoPPi,Acquainted,14,2933147,59,38,0.481,7,-9.874,0.0567,0.464,0,0.0765,0.238,105.36,348853,4,USUG11500919,1Xyo4u8uXC1ZmMpatF05PJ,28.08.2015,583,5419009,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,CA,1,5.419009,83.2857142857143
maroon 5,7uolkTLavH97itenLjNmx9,Animals,132,644721,7,45.9,0.741,4,-6.43,0.0495,0.000189,0,0.481,0.33,189.879,231013,4,USUM71409576,04gDigrS5kc9YWfZHwBETP,25.08.2014,951,7700827,0ab49580-c84f-44d4-875f-d83760ea2cfe,US,1,7.700827,135.857142857143
mike posner,7vfWgVGiLgnGbInU5lvSQg,I Took A Pill In Ibiza - Seeb Remix,4,6039332,17,67.3,0.79,7,-4.663,0.0893,0.037,0.00000995,0.0875,0.703,102.013,199227,4,USUM71509342,2KsP6tYLJlTBvSUxnwlVWa,24.07.2015,618,433807,5b64e344-b2fb-47bd-bd7b-4c793b17d472,US,1,0.433807,88.2857142857143
gnash,7vRriwrloYVaoAe3a9wJHe,"i hate u, i love u (feat. olivia o'brien)",16,3774988,50,49.2,0.275,6,-13.4,0.3,0.687,0,0.101,0.18,92.6,251034,4,USAT21601051,3iri9nBFs9e4wN7PLIetAw,25.03.2016,373,296505,02f44a81-34f0-4f52-9ab7-c3cfcdb60333,US,1,0.296505,53.2857142857143
wiz khalifa,7wqSzGeodspE3V6RBD5W8L,See You Again (feat. Charlie Puth),9,3134928,29,68.9,0.481,10,-7.503,0.0815,0.369,0.00000103,0.0649,0.266,80.025,229526,4,USAT21500313,137W8MRPWKqSmrBGDBFSop,10.03.2015,754,4212288,f5dfa020-ad69-41cd-b3d4-fd7af0414e94,0,1,4.212288,107.714285714286
zayn,7xJzcq1r4F1ryMujB1Caqq,tRuTh,184,785415,1,47.9,0.425,0,-12.537,0.0994,0.833,0.000834,0.0935,0.158,85.203,245253,4,USRC11600396,5ZsFI1h6hIdQRw2ti0hz81,25.03.2016,373,1423981,985f7e6f-0a7e-4de7-b9ec-a5dac63cb2f7,GB,1,1.423981,53.2857142857143
ellie goulding,7y2YUIyCuVhBidENVT0068,Love Me Like You Do - From \Fifty Shades Of Grey\,42,1439966,17,25.8,0.631,5,-6.617,0.0541,0.281,0,0.127,0.271,189.583,252539,4,GBUM71406823,0X2BH1fck6amBIoJhDVmmJ,01.02.2015,791,3272635,33ca19f4-18c8-4411-98df-ac23890ce9f5,0,1,3.272635,113
vance joy,7yq4Qj7cqayVTp3FF9CWbm,Riptide,51,1220950,47,48.4,0.731,1,-6.694,0.0379,0.431,0,0.151,0.5,101.654,204280,4,AULI01385760,10exVja0key0uqUkk6LJRT,03.09.2013,1000,640109,df36f6db-5987-46ed-9d02-0cf36ed4e060,AU,1,0.640109,142.857142857143
d.r.a.m.,7yyRTcZmCiyzzJlNzGC9Ol,Broccoli (feat. Lil Yachty),4,5937956,20,88.6,0.525,8,-7.39,0.131,0.236,0,0.057,0.711,145.99,225205,4,USUYG1098775,5M0lbkGluOPXLeFjApw8r8,06.04.2016,361,242452,6247d69d-426f-440f-97e0-74a9a0b00358,0,1,0.242452,51.5714285714286
fetty wap,7zpZQzTwWBN0eOsmb4WPH3,My Way (feat. Monty),10,2825631,10,74.8,0.741,6,-3.103,0.0531,0.00419,0,0.147,0.533,128.077,213053,4,QMCE31500316,6PXS4YHDkKvl1wkIl4V8DL,25.09.2015,555,2023211,e3492ea0-5997-4241-a7bf-2fd7fb1bfad1,US,1,2.023211,79.2857142857143
