isrc,n_playlists,streams,sp_popularity,youtube_views,tiktok_counts,ins_followers_artist,monthly_listeners_artist,playlist_total_reach_artist,sp_fans_artist,shazam_counts,log_n_playlists,log_streams,log_youtube_views,log_tiktok_counts,log_ins_followers_artist,log_monthly_listeners_artist,log_playlist_total_reach_artist,log_sp_fans_artist,log_shazam_counts
GBUM71806310,202,101756,48,3478283,6,914808,8455404,55719144,878569,102359,5.30826769740121,11.5303330696253,15.0620493391888,1.79175946922806,13.7264694861734,15.9503163215506,17.835834344231,13.6860497264959,11.5362415207848
JPWP01772493,235,518743,57,133232928,35800,17287339,6289669,13657622,681753,51119,5.45958551414416,13.1591638564601,18.7076094927271,10.4857031723888,16.6654849418243,15.6544190040805,16.4298083120329,13.4324227011382,10.8419115270447
GBARL1900814,671,87276,58,62324333,7429,19366318,3096766,21300650,530666,614399,6.50876913697168,11.3768307899425,17.9478624853511,8.91314653915181,16.7790459295496,14.9458688991101,16.874248146646,13.1818881004362,13.3283998332101
QMFME2047291,1688,173907425,94,286960348,109100,7315324,32497472,243453634,876821,908954,7.4312996751559,18.9740336753653,19.4748546039001,11.6000201718212,15.805481884005,17.2966728596592,19.3104370675713,13.684058145619,13.7200497668186
ES5021901628,53,32524,57,5021389,367,1210538,3883723,15345263,442449,71031,3.97029191355212,10.3897335573277,15.4292171466225,5.90536184805457,14.0065754468543,15.1723047876215,16.5463173850224,13.0000804825506,11.1708716804511
USUM71705522,2810,121639,49,65807350,126700,6233591,17934056,132469047,1802474,1418654,7.94093976232779,11.7088129207776,18.002242092185,11.7495773663092,15.6454631292008,16.7022120330498,18.7018595685529,14.4046707236267,14.1652190927242
USUM71802269,1295,18347898,64,530360447,26800,26024974,21184462,128497871,1547439,845129,7.16626597413364,16.7250255754947,20.0890674220342,10.1961571664989,17.0745671734254,16.8687785463934,18.6714228940689,14.2521118643472,13.6472445574094
TR0640600018,89,9682474,58,18575323,685,836594,1265317,1127409,668476,155370,4.48863636973214,16.0858280051105,16.7373445373806,6.52941883826223,13.6370941660783,14.050833241636,13.9354326375674,13.4127557736082,11.953564648086
FRX452064700,47,2010900,50,26798216,11400,1300867,1272333,3566572,436556,25272,3.85014760171006,14.5140929410142,17.1038458761012,9.34136863438259,14.0785415232143,14.0563627810734,15.0871154683557,12.9866719392746,10.1374523424819
SEUM71901413,57,1934539,45,567738,305,88837,169370,186446,627,2751,4.04305126783455,14.4753796131676,13.249415323681,5.72031177660741,11.3945585088655,12.0398409498852,12.1358969319041,6.44094654063292,7.91971976092458
KRA402000133,431,45327922,78,90141053,272600,35558179,16103205,67409041,1293943,241056,6.06610809010375,17.6294337802603,18.3168862569868,12.5157607982446,17.3866807580749,16.5945288784662,18.0262897063525,14.0732047036137,12.3927845506254
GBBBL9602034,985,19333,21,8709625,486,1953,1841712,35595351,15023,357068,6.89264164117209,9.8695687593325,15.9799392939409,6.18620862390049,7.57712193087668,14.4262061317816,17.387725597407,9.61733763906242,12.785681518814
GBARL1900839,648,42943987,62,36638565,14900,1745090,3879630,20774378,86096,341793,6.47389069635227,17.5754071965936,17.4166119321561,9.60911649193355,14.3723166882199,15.1712503462276,16.8492309584261,11.3632182317292,12.7419605696412
US38Y1113503,8356,7147,16,95898795,3639,678837,8928293,75869013,423071,1739595,9.03073512267646,8.87444796721998,18.3788039746027,8.19946419761216,13.4281363188119,16.0047357811651,18.1445188981351,12.9552952926432,14.3691628854775
USJAY0900144,5916,48508,68,75117802,29800,8275766,25608981,162889065,6453921,46494,8.68541582383069,10.7894840117767,18.1345681325853,10.3022636724935,15.9288420429191,17.0584536682392,18.9085799442473,15.6801984110481,10.747078550992
USVXU1700001,160,77416,63,168940831,16600,5311277,5048528,26177737,97641,256830,5.07517381523383,11.2569487565608,18.9450590991576,9.71715797434464,15.4853428539473,15.434607273613,17.0804198746793,11.4890527661587,12.4561696664046
ITUM72000490,222,34492223,64,9674243,162400,552834,1821385,4221497,21038,106832,5.40267738187228,17.3562444363008,16.0849775509249,11.9978177067097,13.2228130546094,14.4151077586586,15.2557003624436,9.95408560529922,11.5790127860977
SE5BU2018496,304,8948218,52,2135304,551,121037,400933,834046,1189,15609,5.71702770140622,16.0069649642815,14.5741195832673,6.31173480915292,11.7038515629601,12.9015496100346,13.6340438356952,7.08086789669078,9.65560294995841
GBMA21863202,628,4498567,59,2018705,2071,12562268,9464531,158557550,134417,123782,6.4425401664682,15.3192694595819,14.517966774683,7.63578686139559,16.3462082759513,16.0630617904206,18.8816281768625,11.8087021871675,11.726277232862
MXF011600417,215,54382,58,18070369,359,1952979,4369710,47585937,327016,28837,5.37063802812766,10.9037884957374,16.7097840829465,5.88332238848828,14.4848664571128,15.2902072033137,17.6780478343738,12.697764378346,10.2694145637968
USUM71808571,632,14503158,69,7984991,9715,227219353,59976087,368330235,10121026,131136,6.44888939414686,16.4898769767808,15.8930742125173,9.18142636181154,19.2414264216414,17.9094564907442,19.7244904714479,16.1301256000839,11.7839902315986
GBHMU1700015,139,3172245,38,2962504,1891,116878,28329,113414,2041,82519,4.93447393313069,14.9699500970896,14.9015454146356,7.54486106865846,11.6688859347108,10.2516412939312,11.6388001194458,7.62119516280985,11.3207838488374
USAT22100061,1710,8382935,90,86984108,943700,86023658,41468551,349551813,1329498,715609,7.44424864949671,15.9417086498025,18.2812359932666,13.7575635980094,18.2701329094099,17.540445890691,19.6721623575774,14.1003119853391,13.4808892073962
GBWWP1803692,1011,21895498,62,17203188,229,2039018,23520692,144706579,268521,281592,6.91869521902047,16.9017916028779,16.6606052734459,5.43372200355424,14.5279788773744,16.9733911023306,18.7902186570505,12.5006844021631,12.5482144937716
ITUM71800069,384,9634536,53,153359391,57300,6547764,1008681,4425978,12900,517914,5.95064255258773,16.0808647009128,18.8482946856453,10.9560559027028,15.6946341752843,13.8241540947398,15.3030018289527,9.46498259034976,13.1575644842922
USSM11806662,2505,27449636,70,68039149,1141,38049588,46351391,286942707,1390879,258076,7.82604401351897,17.1278634653583,18.0355938180651,7.03966034986208,17.4544008143553,17.6517618603133,19.474793126618,14.1454464793433,12.4610093941689
FR10S1839978,77,10217060,58,141477220,1133,868137,2525390,4993369,1132855,451886,4.34380542185368,16.1395694301217,18.7676492726881,7.03262426102801,13.6741048152894,14.7419060642101,15.4236213902169,13.9402515530029,13.0211852146141
QM24S1703585,7290,354286832,30,331682825,656,1054769,5386032,32647800,56628,4134349,8.8942588250027,19.6856174029017,19.619689723861,6.48616078894409,13.8688323435717,15.4993194936654,17.3012880300995,10.9442588415144,15.234840437528
USCM51600028,42415,374576799,81,55136406,1300000,77265425,56234362,424579104,20738811,13537096,10.6552573522418,19.7413074106584,17.8253207818927,14.0778748224318,18.1627571301849,17.8450385515083,19.8666088926451,16.8475174302891,16.4209443268174
SE2EG1900102,68,34255,10,4430005,47,437684,2345161,6378443,216379,5034,4.21950770517611,10.441587818437,15.3039112706889,3.85014760171006,12.989252467793,14.6678646142222,15.6684345816503,12.2847867787317,8.52397017569526
FR7IX1700080,164,4395085,53,368847416,6067,1126802,1995154,5899927,1315787,701985,5.0998664278242,15.2959974290737,19.7258936097122,8.7106195279423,13.9348940899207,14.5062317983093,15.590450535918,14.0899455236643,13.4616673152583
MXUM70801373,405,264137,42,418443427,5376,323475,7555975,18780165,979173,352678,6.00388706710654,12.4842231869199,19.8520522583499,8.58969988220299,12.6868771101842,15.8378491989692,16.7483118176483,13.7944636168306,12.7733107383218
USUM71704648,1508,11752,19,89748172,1158,4945178,36808497,186711480,5946142,552354,7.3185395485679,9.37177871785371,18.3125182174372,7.05444965813294,15.4139235183466,17.4212392732257,19.0450750956414,15.5982531638561,13.2219444240593
USUG12000522,466,8422444,68,33153318,20500,5714710,7845090,23998634,478920,393515,6.14418563412565,15.9464106053835,17.3166533600852,9.9281801651265,15.5585541102665,15.8753984163588,16.9935074700257,13.0792888478308,12.882874465554
USCA20802544,8374,59292,71,1023827690,15300,115053610,35455996,206569541,7830859,3772629,9.03288694657909,10.9902296686338,20.7468140779201,9.63560810738053,18.5609087516153,17.3838029362732,19.1461476739649,15.8735827682077,15.1432826638705
TCAEM1994469,58,2850784,53,6769751,907,307538,1174580,2829893,3321,15477,4.06044301054642,14.8631046021344,15.7279748643007,6.81014245011514,12.6363539358294,13.9764211948525,14.8557494597174,8.10802122137675,9.64711032991276
DECE71900855,61,3821265,51,3183491,3,117415,1467170,7357791,57049,12494,4.11087386417331,15.1560920775966,14.9734889513581,1.09861228866811,11.6734699465279,14.1988459331652,15.8112703097857,10.9516658266528,9.43300380805352
QMEU31802847,1112,8218384,4,1492561,1285,23473798,11087894,41783500,614094,128638,7.01391547481053,15.9218841540313,14.2160039944355,7.15851399732932,16.9713953783398,16.2213644404816,17.5480120827238,13.3279032898741,11.7647575370283
USAT21901877,499,4497,69,17839054,46200,5152076,14189559,107774441,2713816,437654,6.21260609575152,8.41116578677071,16.6969006568043,10.7407350770698,15.4549102982103,16.4680169704292,18.4955510918524,14.8138663204685,12.9891839228423
GBCEN1900019,1315,34751175,69,22679464,14400,122633,13605362,119736464,209486,1219402,7.18159194461187,17.3637239423531,16.9369704033876,9.57498348556409,11.7169514342911,16.4259745377103,18.6008037523757,12.2524121903357,14.0138711326054
GBETG0202031,3718,441323,63,8830452,126,18205,1105361,6783679,24374,511311,8.22094116828139,12.9975323126396,15.993716760398,4.83628190695148,9.80945156060953,13.9156825364128,15.7300301381174,10.1012722693834,13.1447332946251
USSD12000488,413,7597736,77,46575811,36800,3716952,9547633,64537161,1005622,296011,6.02344759296103,15.8433608661403,17.6565918870754,10.513253124157,15.128414535556,16.071803828333,17.9827517553962,13.8211168135049,12.5981518947779
SEPQA2000121,69,126078,53,466888,770,145043,1675667,9187031,1910,2025,4.23410650459726,11.7446560420217,13.0538446791937,6.64639051484773,11.8847855291641,14.3317218529324,16.0333033735812,7.55485852104068,7.61332497954064
PHW011700373,379,113082467,70,4747775,2896,501767,2748786,17261205,58068,25203,5.93753620508243,18.5436279069648,15.3731866452148,7.97108575350561,13.1258911474997,14.8266699176276,16.6639720557829,10.9693700165813,10.134718314033
USWB10701212,2034,1624156,68,168617748,11100,5591790,20950356,61373462,9444886,1341220,7.61775957660851,14.3004988542037,18.9431448648958,9.31470038730042,15.5368100085426,16.8576661970281,17.9324880847018,16.0609839889667,14.1090902054821
KRA301900278,127,136952,54,3841515,249,20376385,2118480,9475432,145042,14200,4.84418708645859,11.8273857784546,15.1613773780069,5.51745289646471,16.8298871902411,14.5662094083622,16.064212901561,11.8847786346332,9.56099724358935
USUG12002091,1035,4566759,16,38920402,4220,12170767,35170985,168430596,1241811,150245,6.94215670569947,15.3343143209039,17.4770291441085,8.34759040703006,16.3145474868069,17.375732010882,18.9420343297303,14.0320813559829,11.9200225739735
AUUM71701255,2423,776772,68,57146477,120800,11417203,15086766,101086795,451085,793989,7.79276172081653,13.5629021499955,17.8611283015106,11.7018915644829,16.2506318110032,16.5293284936602,18.4314900622058,13.0194110707931,13.584824886229
GBUM71804352,703,7285171,62,7874185,84,437478,2300932,11897197,84832,533833,6.55535689181067,15.8013514702255,15.8791002452568,4.43081679884331,12.9887816978012,14.6488248162123,16.2918133841179,11.3484281090888,13.1878383349484
ARBEC1800064,129,10146853,52,43102281,106,5607205,7689163,30935971,387923,12259,4.85981240436167,16.1326741661158,17.5790864771075,4.66343909411207,15.5395629358785,15.8553224929052,17.2474301748496,12.8685621453026,9.41401564009499
PLC592000010,148,1835069,67,54835856,878,11928241,1556508,4250584,18759,627788,4.99721227376412,14.4225926409437,17.8198548445224,6.77764659363512,16.2944193397833,14.2579554085872,15.2625669432252,9.83942891623541,13.3499578088397
GBARL1400478,2698,13328,66,17071664,90,736717,10077842,91058486,1109766,247603,7.9002660367677,9.49762236440662,16.6529305709804,4.49980967033027,13.5099591082836,16.125849710386,18.3270125613325,13.919659740254,12.4195819360358
CAUM71800054,216,24915,35,1613841,165,71103,626114,8598462,7435,64201,5.37527840768417,10.1232253107155,14.2941276099482,5.10594547390058,11.171884808994,13.3472877421287,15.9670939080212,8.91395385889426,11.0697740658807
USUM71813372,763,2623594,6,160242,119,3223483,7013615,34131404,595801,310503,6.63725803128446,14.7800556914651,11.9844404515399,4.77912349311153,14.9859730099482,15.7633638179562,17.3457284568666,13.2976619976755,12.6459488421447
USRC11900839,778,10128884,74,34467443,4981,1573844,7385364,43205920,51040,275264,6.65672652417839,16.1309017023376,17.3555257552948,8.51338595307328,14.2690315925013,15.8150107618325,17.5814880808627,10.8403649180187,12.5254859161434
FRU781705020,179,2024437,54,68364010,1638,1207125,2273974,4927551,500055,339153,5.18738580584076,14.5208021951754,18.0403570745263,7.40123126441302,14.0037520572692,14.6370395196301,15.4103526680316,13.1224733713548,12.7342066119786
USUG12002099,405,6942215,10,14673968,7536,12170767,35170985,168430596,1241811,32567,6.00388706710654,15.753131445826,16.5015855975259,8.9274468162562,16.3145474868069,17.375732010882,18.9420343297303,14.0320813559829,10.3910547847249
USRC11800615,3414,20069032,66,74761892,3757,13375835,17581738,100007633,1486999,435169,8.13563990335439,16.8146884884185,18.1298188478826,8.23137604557397,16.4089602787042,16.6823713076783,18.4207570710394,14.2122705529471,12.9834897403691
FIWMA1700103,43,2516601,41,161779,588,17634,87818,281005,269,60141,3.76120011569356,14.7384197395014,11.9939864853191,6.37672694789863,9.77758413564697,11.3830217700008,12.5461277417519,5.59471137960184,11.0044470842726
FR7IX1800310,28,1408160,39,2307658,2601,1126802,1995154,5899927,1315787,287124,3.3322045101752,14.1577944456076,14.6517437153877,7.86365126544865,13.9348940899207,14.5062317983093,15.590450535918,14.0899455236643,12.5676694571817
USAT21800519,258,82960,40,1359188,507,169143,7301498,53749475,386816,23225,5.55295958492162,11.3261138429034,14.1223980205781,6.22851100359118,12.038499789965,15.8035900905463,17.7998444574825,12.8657044067523,10.052984563682
GBAHS1800321,1455,45484188,31,79315486,66200,16065414,15513172,164206159,2456100,673578,7.28276117960559,17.6328753070398,18.1889439512724,11.1004357419251,16.5921793205082,16.55720002746,18.9166332634144,14.7140852840327,13.4203590810444
NOG841822010,654,1540094,64,39007430,204300,8284211,23630992,168375513,3209286,352631,6.4831073514572,14.2473540114881,17.4792626987692,12.2273447808057,15.9298619719603,16.9780696288152,18.9417072394608,14.9815590404585,12.7731774634024
ES5152000287,179,852979,58,4194903,255,5823766,9837824,49900403,724276,21036,5.18738580584076,13.656490207179,15.2493807748509,5.54126354515843,15.5774576894801,16.1017451063624,17.7255396368414,13.4929278141933,9.95399053470923
GBFFS1200008,1272,940286,78,5874079,13100,1465486,8326874,19774046,10,488826,7.14834574390007,13.7539393632891,15.586059839748,9.48036750918924,14.1976974860339,15.9349986736035,16.7998808277236,2.30258509299405,13.0997618769143
NLZ541300724,3611,1901,37,24406612,203,12937,1649394,13084590,27186,4155237,8.19174002127746,7.55013534248843,17.0103646371606,5.31320597904179,9.4678467019179,14.3159185056883,16.3869457598674,10.2104574138952,15.2398800243562
NLF711809899,787,30299,54,59610533,4759,761198,9846706,80324500,669683,1509962,6.6682282484174,10.3188699876525,17.9033428446089,8.46779284112111,13.5426487869703,16.102647540975,18.2015852382347,13.4145597450754,14.2275950429115
DEA622000206,154,331635,64,1085982,53,76381,771637,6506406,97,60423,5.03695260241363,12.7117902455274,13.897995204753,3.97029191355212,11.2434892531264,13.5562695111709,15.6882977880032,4.57471097850338,11.009125106141
JPU901801973,20,93486,42,8926224,23,77833,1750364,3568636,20683,22222,2.99573227355399,11.4455669714454,16.0045040190839,3.13549421592915,11.2623207847586,14.3753343242707,15.0876940079183,9.93706738579932,10.008838068144
JPWP01970485,48,721522,39,46036340,2267,17287339,6289669,13657622,681753,19762,3.87120101090789,13.4891181487617,17.6449416425676,7.72621265050753,16.6654849418243,15.6544190040805,16.4298083120329,13.4324227011382,9.89151618075491
